,price,type,subtype,constructionYear,condition,room_number,cuisine_type,heatingType,mètres carrés,prix mètres carrés,parking extérieur,atticExists,basementExists,hasSwimmingPool,zip,city,municipalities,parking intérieur,lng,lat,id,company_name
4960,159000,apartment,apartment,2011.0,as new,2.0,installed,electric,79,2012.66,0.0,False,False,False,7170,La Hestre,Hainaut,0.0,4.2358174,50.4738724,8996119,actualimmo
4961,159000,apartment,apartment,2011.0,as new,2.0,installed,electric,79,2012.66,0.0,False,False,False,7170,Manage,Hainaut,0.0,4.2343288,50.5036133,8996119,actualimmo
4962,185000,apartment,apartment,1950.0,as new,3.0,installed,gas,110,1681.82,0.0,False,False,False,7170,Bellecourt,Hainaut,0.0,4.254013,50.484314499999996,8944963,delfimmo
4963,185000,apartment,apartment,1950.0,as new,3.0,installed,gas,110,1681.82,0.0,False,False,False,7170,Bois-D'haine,Hainaut,0.0,4.2156931,50.5023427,8944963,delfimmo
4964,185000,apartment,apartment,1950.0,as new,3.0,installed,gas,110,1681.82,0.0,False,False,False,7170,Fayt-Lez-Manage,Hainaut,0.0,4.2282511,50.4898236,8944963,delfimmo
4965,185000,apartment,apartment,1950.0,as new,3.0,installed,gas,110,1681.82,0.0,False,False,False,7170,La Hestre,Hainaut,0.0,4.2358174,50.4738724,8944963,delfimmo
4966,185000,apartment,apartment,1950.0,as new,3.0,installed,gas,110,1681.82,0.0,False,False,False,7170,Manage,Hainaut,0.0,4.2343288,50.5036133,8944963,delfimmo
4967,215000,apartment,apartment,2019.0,as new,3.0,hyper equipped,gas,3,71666.67,0.0,False,True,False,7170,Bellecourt,Hainaut,1.0,4.254013,50.484314499999996,8617611,domi
4968,215000,apartment,apartment,2019.0,as new,3.0,hyper equipped,gas,3,71666.67,0.0,False,True,False,7170,Bois-D'haine,Hainaut,1.0,4.2156931,50.5023427,8617611,domi
4969,215000,apartment,apartment,2019.0,as new,3.0,hyper equipped,gas,3,71666.67,0.0,False,True,False,7170,Fayt-Lez-Manage,Hainaut,1.0,4.2282511,50.4898236,8617611,domi
4970,215000,apartment,apartment,2019.0,as new,3.0,hyper equipped,gas,3,71666.67,0.0,False,True,False,7170,La Hestre,Hainaut,1.0,4.2358174,50.4738724,8617611,domi
4971,215000,apartment,apartment,2019.0,as new,3.0,hyper equipped,gas,3,71666.67,0.0,False,True,False,7170,Manage,Hainaut,1.0,4.2343288,50.5036133,8617611,domi
4972,169900,house,house,1876.0,good,2.0,usa installed,gas,120,1415.83,2.0,True,True,False,7170,Bellecourt,Hainaut,0.0,4.254013,50.484314499999996,8602050,pacimmo
4973,169900,house,house,1876.0,good,2.0,usa installed,gas,120,1415.83,2.0,True,True,False,7170,Bois-D'haine,Hainaut,0.0,4.2156931,50.5023427,8602050,pacimmo
4974,169900,house,house,1876.0,good,2.0,usa installed,gas,120,1415.83,2.0,True,True,False,7170,Fayt-Lez-Manage,Hainaut,0.0,4.2282511,50.4898236,8602050,pacimmo
4975,169900,house,house,1876.0,good,2.0,usa installed,gas,120,1415.83,2.0,True,True,False,7170,La Hestre,Hainaut,0.0,4.2358174,50.4738724,8602050,pacimmo
4976,169900,house,house,1876.0,good,2.0,usa installed,gas,120,1415.83,2.0,True,True,False,7170,Manage,Hainaut,0.0,4.2343288,50.5036133,8602050,pacimmo
4977,185000,house,house,1950.0,as new,3.0,installed,gas,110,1681.82,0.0,False,False,False,7170,Bellecourt,Hainaut,0.0,4.254013,50.484314499999996,8988652,delfimmo
4978,185000,house,house,1950.0,as new,3.0,installed,gas,110,1681.82,0.0,False,False,False,7170,Bois-D'haine,Hainaut,0.0,4.2156931,50.5023427,8988652,delfimmo
4979,185000,house,house,1950.0,as new,3.0,installed,gas,110,1681.82,0.0,False,False,False,7170,Fayt-Lez-Manage,Hainaut,0.0,4.2282511,50.4898236,8988652,delfimmo
4980,185000,house,house,1950.0,as new,3.0,installed,gas,110,1681.82,0.0,False,False,False,7170,La Hestre,Hainaut,0.0,4.2358174,50.4738724,8988652,delfimmo
4981,185000,house,house,1950.0,as new,3.0,installed,gas,110,1681.82,0.0,False,False,False,7170,Manage,Hainaut,0.0,4.2343288,50.5036133,8988652,delfimmo
4982,300000,house,house,1940.0,good,4.0,installed,gas,234,1282.05,2.0,False,True,False,7170,Bellecourt,Hainaut,1.0,4.254013,50.484314499999996,8861913,confort invest
4983,300000,house,house,1940.0,good,4.0,installed,gas,234,1282.05,2.0,False,True,False,7170,Bois-D'haine,Hainaut,1.0,4.2156931,50.5023427,8861913,confort invest
4984,300000,house,house,1940.0,good,4.0,installed,gas,234,1282.05,2.0,False,True,False,7170,Fayt-Lez-Manage,Hainaut,1.0,4.2282511,50.4898236,8861913,confort invest
4985,300000,house,house,1940.0,good,4.0,installed,gas,234,1282.05,2.0,False,True,False,7170,La Hestre,Hainaut,1.0,4.2358174,50.4738724,8861913,confort invest
4986,300000,house,house,1940.0,good,4.0,installed,gas,234,1282.05,2.0,False,True,False,7170,Manage,Hainaut,1.0,4.2343288,50.5036133,8861913,confort invest
4987,180000,apartment,apartment,2020.0,as new,2.0,not installed,gas,80,2250.0,0.0,False,False,False,6840,Grandvoir,Luxembourg,0.0,5.3717959,49.8576034,8943716,topimmo bastogne - arlon - neufchâteau
4988,180000,apartment,apartment,2020.0,as new,2.0,not installed,gas,80,2250.0,0.0,False,False,False,6840,Grapfontaine,Luxembourg,0.0,5.4076005,49.8215033,8943716,topimmo bastogne - arlon - neufchâteau
4989,180000,apartment,apartment,2020.0,as new,2.0,not installed,gas,80,2250.0,0.0,False,False,False,6840,Hamipré,Luxembourg,0.0,5.4564462,49.8359615,8943716,topimmo bastogne - arlon - neufchâteau
4990,180000,apartment,apartment,2020.0,as new,2.0,not installed,gas,80,2250.0,0.0,False,False,False,6840,Longlier,Luxembourg,0.0,5.4609005,49.8562222,8943716,topimmo bastogne - arlon - neufchâteau
4991,180000,apartment,apartment,2020.0,as new,2.0,not installed,gas,80,2250.0,0.0,False,False,False,6840,Neufchâteau,Luxembourg,0.0,5.4339147,49.8411765,8943716,topimmo bastogne - arlon - neufchâteau
4992,180000,apartment,apartment,2020.0,as new,2.0,not installed,gas,80,2250.0,0.0,False,False,False,6840,Tournay,Luxembourg,0.0,5.3969928,49.8543387,8943716,topimmo bastogne - arlon - neufchâteau
4993,185000,apartment,apartment,2020.0,as new,2.0,not installed,gas,80,2312.5,0.0,False,False,False,6840,Grandvoir,Luxembourg,0.0,5.3717959,49.8576034,8943714,topimmo bastogne - arlon - neufchâteau
4994,185000,apartment,apartment,2020.0,as new,2.0,not installed,gas,80,2312.5,0.0,False,False,False,6840,Grapfontaine,Luxembourg,0.0,5.4076005,49.8215033,8943714,topimmo bastogne - arlon - neufchâteau
4995,185000,apartment,apartment,2020.0,as new,2.0,not installed,gas,80,2312.5,0.0,False,False,False,6840,Hamipré,Luxembourg,0.0,5.4564462,49.8359615,8943714,topimmo bastogne - arlon - neufchâteau
4996,185000,apartment,apartment,2020.0,as new,2.0,not installed,gas,80,2312.5,0.0,False,False,False,6840,Longlier,Luxembourg,0.0,5.4609005,49.8562222,8943714,topimmo bastogne - arlon - neufchâteau
4997,185000,apartment,apartment,2020.0,as new,2.0,not installed,gas,80,2312.5,0.0,False,False,False,6840,Neufchâteau,Luxembourg,0.0,5.4339147,49.8411765,8943714,topimmo bastogne - arlon - neufchâteau
4998,185000,apartment,apartment,2020.0,as new,2.0,not installed,gas,80,2312.5,0.0,False,False,False,6840,Tournay,Luxembourg,0.0,5.3969928,49.8543387,8943714,topimmo bastogne - arlon - neufchâteau
4999,225000,apartment,apartment,2020.0,as new,2.0,not installed,gas,80,2812.5,0.0,False,False,False,6840,Grandvoir,Luxembourg,0.0,5.3717959,49.8576034,8945037,topimmo bastogne - arlon - neufchâteau
5000,225000,apartment,apartment,2020.0,as new,2.0,not installed,gas,80,2812.5,0.0,False,False,False,6840,Grapfontaine,Luxembourg,0.0,5.4076005,49.8215033,8945037,topimmo bastogne - arlon - neufchâteau
5001,225000,apartment,apartment,2020.0,as new,2.0,not installed,gas,80,2812.5,0.0,False,False,False,6840,Hamipré,Luxembourg,0.0,5.4564462,49.8359615,8945037,topimmo bastogne - arlon - neufchâteau
5002,225000,apartment,apartment,2020.0,as new,2.0,not installed,gas,80,2812.5,0.0,False,False,False,6840,Longlier,Luxembourg,0.0,5.4609005,49.8562222,8945037,topimmo bastogne - arlon - neufchâteau
5003,225000,apartment,apartment,2020.0,as new,2.0,not installed,gas,80,2812.5,0.0,False,False,False,6840,Neufchâteau,Luxembourg,0.0,5.4339147,49.8411765,8945037,topimmo bastogne - arlon - neufchâteau
5004,225000,apartment,apartment,2020.0,as new,2.0,not installed,gas,80,2812.5,0.0,False,False,False,6840,Tournay,Luxembourg,0.0,5.3969928,49.8543387,8945037,topimmo bastogne - arlon - neufchâteau
5005,179000,house,house,1950.0,to be done up,4.0,installed,fueloil,248,721.77,4.0,False,True,False,6840,Grandvoir,Luxembourg,1.0,5.3717959,49.8576034,8964136,honesty libramont - 5 agences lux. et namur
5006,179000,house,house,1950.0,to be done up,4.0,installed,fueloil,248,721.77,4.0,False,True,False,6840,Grapfontaine,Luxembourg,1.0,5.4076005,49.8215033,8964136,honesty libramont - 5 agences lux. et namur
5007,179000,house,house,1950.0,to be done up,4.0,installed,fueloil,248,721.77,4.0,False,True,False,6840,Hamipré,Luxembourg,1.0,5.4564462,49.8359615,8964136,honesty libramont - 5 agences lux. et namur
5008,179000,house,house,1950.0,to be done up,4.0,installed,fueloil,248,721.77,4.0,False,True,False,6840,Longlier,Luxembourg,1.0,5.4609005,49.8562222,8964136,honesty libramont - 5 agences lux. et namur
5009,179000,house,house,1950.0,to be done up,4.0,installed,fueloil,248,721.77,4.0,False,True,False,6840,Neufchâteau,Luxembourg,1.0,5.4339147,49.8411765,8964136,honesty libramont - 5 agences lux. et namur
5010,179000,house,house,1950.0,to be done up,4.0,installed,fueloil,248,721.77,4.0,False,True,False,6840,Tournay,Luxembourg,1.0,5.3969928,49.8543387,8964136,honesty libramont - 5 agences lux. et namur
5011,209000,house,apartment block,1930.0,good,5.0,semi equipped,fueloil,585,357.26,0.0,False,False,False,6840,Grandvoir,Luxembourg,1.0,5.3717959,49.8576034,8780463,honesty libramont - 5 agences lux. et namur
5012,209000,house,apartment block,1930.0,good,5.0,semi equipped,fueloil,585,357.26,0.0,False,False,False,6840,Grapfontaine,Luxembourg,1.0,5.4076005,49.8215033,8780463,honesty libramont - 5 agences lux. et namur
5013,209000,house,apartment block,1930.0,good,5.0,semi equipped,fueloil,585,357.26,0.0,False,False,False,6840,Hamipré,Luxembourg,1.0,5.4564462,49.8359615,8780463,honesty libramont - 5 agences lux. et namur
5014,209000,house,apartment block,1930.0,good,5.0,semi equipped,fueloil,585,357.26,0.0,False,False,False,6840,Longlier,Luxembourg,1.0,5.4609005,49.8562222,8780463,honesty libramont - 5 agences lux. et namur
5015,209000,house,apartment block,1930.0,good,5.0,semi equipped,fueloil,585,357.26,0.0,False,False,False,6840,Neufchâteau,Luxembourg,1.0,5.4339147,49.8411765,8780463,honesty libramont - 5 agences lux. et namur
5016,209000,house,apartment block,1930.0,good,5.0,semi equipped,fueloil,585,357.26,0.0,False,False,False,6840,Tournay,Luxembourg,1.0,5.3969928,49.8543387,8780463,honesty libramont - 5 agences lux. et namur
5017,315000,house,exceptional property,1900.0,as new,5.0,installed,gas,257,1225.68,0.0,False,False,False,6840,Grandvoir,Luxembourg,0.0,5.3717959,49.8576034,9012941,topimmo bastogne - arlon - neufchâteau
5018,315000,house,exceptional property,1900.0,as new,5.0,installed,gas,257,1225.68,0.0,False,False,False,6840,Grapfontaine,Luxembourg,0.0,5.4076005,49.8215033,9012941,topimmo bastogne - arlon - neufchâteau
5019,315000,house,exceptional property,1900.0,as new,5.0,installed,gas,257,1225.68,0.0,False,False,False,6840,Hamipré,Luxembourg,0.0,5.4564462,49.8359615,9012941,topimmo bastogne - arlon - neufchâteau
5020,315000,house,exceptional property,1900.0,as new,5.0,installed,gas,257,1225.68,0.0,False,False,False,6840,Longlier,Luxembourg,0.0,5.4609005,49.8562222,9012941,topimmo bastogne - arlon - neufchâteau
5021,315000,house,exceptional property,1900.0,as new,5.0,installed,gas,257,1225.68,0.0,False,False,False,6840,Neufchâteau,Luxembourg,0.0,5.4339147,49.8411765,9012941,topimmo bastogne - arlon - neufchâteau
5022,315000,house,exceptional property,1900.0,as new,5.0,installed,gas,257,1225.68,0.0,False,False,False,6840,Tournay,Luxembourg,0.0,5.3969928,49.8543387,9012941,topimmo bastogne - arlon - neufchâteau
5023,85000,house,house,1900.0,to be done up,5.0,not installed,electric,169,502.96,0.0,True,True,False,6840,Grandvoir,Luxembourg,0.0,5.3717959,49.8576034,8945057,honesty libramont - 5 agences lux. et namur
5024,85000,house,house,1900.0,to be done up,5.0,not installed,electric,169,502.96,0.0,True,True,False,6840,Grapfontaine,Luxembourg,0.0,5.4076005,49.8215033,8945057,honesty libramont - 5 agences lux. et namur
5025,85000,house,house,1900.0,to be done up,5.0,not installed,electric,169,502.96,0.0,True,True,False,6840,Hamipré,Luxembourg,0.0,5.4564462,49.8359615,8945057,honesty libramont - 5 agences lux. et namur
5026,85000,house,house,1900.0,to be done up,5.0,not installed,electric,169,502.96,0.0,True,True,False,6840,Longlier,Luxembourg,0.0,5.4609005,49.8562222,8945057,honesty libramont - 5 agences lux. et namur
5027,85000,house,house,1900.0,to be done up,5.0,not installed,electric,169,502.96,0.0,True,True,False,6840,Neufchâteau,Luxembourg,0.0,5.4339147,49.8411765,8945057,honesty libramont - 5 agences lux. et namur
5028,85000,house,house,1900.0,to be done up,5.0,not installed,electric,169,502.96,0.0,True,True,False,6840,Tournay,Luxembourg,0.0,5.3969928,49.8543387,8945057,honesty libramont - 5 agences lux. et namur
5029,100000,house,house,1850.0,to be done up,2.0,semi equipped,fueloil,153,653.59,1.0,False,False,False,6840,Grandvoir,Luxembourg,0.0,5.3717959,49.8576034,8913098,topimmo bastogne - arlon - neufchâteau
5030,100000,house,house,1850.0,to be done up,2.0,semi equipped,fueloil,153,653.59,1.0,False,False,False,6840,Grapfontaine,Luxembourg,0.0,5.4076005,49.8215033,8913098,topimmo bastogne - arlon - neufchâteau
5031,100000,house,house,1850.0,to be done up,2.0,semi equipped,fueloil,153,653.59,1.0,False,False,False,6840,Hamipré,Luxembourg,0.0,5.4564462,49.8359615,8913098,topimmo bastogne - arlon - neufchâteau
5032,100000,house,house,1850.0,to be done up,2.0,semi equipped,fueloil,153,653.59,1.0,False,False,False,6840,Longlier,Luxembourg,0.0,5.4609005,49.8562222,8913098,topimmo bastogne - arlon - neufchâteau
5033,100000,house,house,1850.0,to be done up,2.0,semi equipped,fueloil,153,653.59,1.0,False,False,False,6840,Neufchâteau,Luxembourg,0.0,5.4339147,49.8411765,8913098,topimmo bastogne - arlon - neufchâteau
5034,100000,house,house,1850.0,to be done up,2.0,semi equipped,fueloil,153,653.59,1.0,False,False,False,6840,Tournay,Luxembourg,0.0,5.3969928,49.8543387,8913098,topimmo bastogne - arlon - neufchâteau
5035,115000,house,house,1850.0,good,3.0,semi equipped,fueloil,161,714.29,1.0,True,False,False,6840,Grandvoir,Luxembourg,0.0,5.3717959,49.8576034,9000559,topimmo bastogne - arlon - neufchâteau
5036,115000,house,house,1850.0,good,3.0,semi equipped,fueloil,161,714.29,1.0,True,False,False,6840,Grapfontaine,Luxembourg,0.0,5.4076005,49.8215033,9000559,topimmo bastogne - arlon - neufchâteau
5037,115000,house,house,1850.0,good,3.0,semi equipped,fueloil,161,714.29,1.0,True,False,False,6840,Hamipré,Luxembourg,0.0,5.4564462,49.8359615,9000559,topimmo bastogne - arlon - neufchâteau
5038,115000,house,house,1850.0,good,3.0,semi equipped,fueloil,161,714.29,1.0,True,False,False,6840,Longlier,Luxembourg,0.0,5.4609005,49.8562222,9000559,topimmo bastogne - arlon - neufchâteau
5039,115000,house,house,1850.0,good,3.0,semi equipped,fueloil,161,714.29,1.0,True,False,False,6840,Neufchâteau,Luxembourg,0.0,5.4339147,49.8411765,9000559,topimmo bastogne - arlon - neufchâteau
5040,115000,house,house,1850.0,good,3.0,semi equipped,fueloil,161,714.29,1.0,True,False,False,6840,Tournay,Luxembourg,0.0,5.3969928,49.8543387,9000559,topimmo bastogne - arlon - neufchâteau
5041,199000,apartment,apartment,2000.0,as new,3.0,installed,fueloil,139,1431.65,0.0,False,False,False,4300,Bettincourt,Liege,1.0,5.235361,50.7099793,8806194,we invest real estate
5042,199000,apartment,apartment,2000.0,as new,3.0,installed,fueloil,139,1431.65,0.0,False,False,False,4300,Bleret,Liege,1.0,5.2888884,50.6893285,8806194,we invest real estate
5043,199000,apartment,apartment,2000.0,as new,3.0,installed,fueloil,139,1431.65,0.0,False,False,False,4300,Bovenistier,Liege,1.0,5.2843336,50.6674954,8806194,we invest real estate
5044,199000,apartment,apartment,2000.0,as new,3.0,installed,fueloil,139,1431.65,0.0,False,False,False,4300,Grand-Axhe,Liege,1.0,5.2243853,50.6789987,8806194,we invest real estate
5045,199000,apartment,apartment,2000.0,as new,3.0,installed,fueloil,139,1431.65,0.0,False,False,False,4300,Lantremange,Liege,1.0,5.2947196,50.7114397,8806194,we invest real estate
5046,199000,apartment,apartment,2000.0,as new,3.0,installed,fueloil,139,1431.65,0.0,False,False,False,4300,Oleye,Liege,1.0,5.2808546,50.7125474,8806194,we invest real estate
5047,199000,apartment,apartment,2000.0,as new,3.0,installed,fueloil,139,1431.65,0.0,False,False,False,4300,Waremme,Liege,1.0,5.2546191,50.6976875,8806194,we invest real estate
5048,235000,house,house,1950.0,good,2.0,semi equipped,fueloil,103,2281.55,0.0,True,False,False,4300,Bettincourt,Liege,0.0,5.235361,50.7099793,9012926,we invest real estate
5049,235000,house,house,1950.0,good,2.0,semi equipped,fueloil,103,2281.55,0.0,True,False,False,4300,Bleret,Liege,0.0,5.2888884,50.6893285,9012926,we invest real estate
5050,235000,house,house,1950.0,good,2.0,semi equipped,fueloil,103,2281.55,0.0,True,False,False,4300,Bovenistier,Liege,0.0,5.2843336,50.6674954,9012926,we invest real estate
5051,235000,house,house,1950.0,good,2.0,semi equipped,fueloil,103,2281.55,0.0,True,False,False,4300,Grand-Axhe,Liege,0.0,5.2243853,50.6789987,9012926,we invest real estate
5052,235000,house,house,1950.0,good,2.0,semi equipped,fueloil,103,2281.55,0.0,True,False,False,4300,Lantremange,Liege,0.0,5.2947196,50.7114397,9012926,we invest real estate
5053,235000,house,house,1950.0,good,2.0,semi equipped,fueloil,103,2281.55,0.0,True,False,False,4300,Oleye,Liege,0.0,5.2808546,50.7125474,9012926,we invest real estate
5054,235000,house,house,1950.0,good,2.0,semi equipped,fueloil,103,2281.55,0.0,True,False,False,4300,Waremme,Liege,0.0,5.2546191,50.6976875,9012926,we invest real estate
5055,195000,house,house,1962.0,good,3.0,semi equipped,fueloil,180,1083.33,0.0,True,True,False,4300,Bettincourt,Liege,1.0,5.235361,50.7099793,8992213,we invest real estate
5056,195000,house,house,1962.0,good,3.0,semi equipped,fueloil,180,1083.33,0.0,True,True,False,4300,Bleret,Liege,1.0,5.2888884,50.6893285,8992213,we invest real estate
5057,195000,house,house,1962.0,good,3.0,semi equipped,fueloil,180,1083.33,0.0,True,True,False,4300,Bovenistier,Liege,1.0,5.2843336,50.6674954,8992213,we invest real estate
5058,195000,house,house,1962.0,good,3.0,semi equipped,fueloil,180,1083.33,0.0,True,True,False,4300,Grand-Axhe,Liege,1.0,5.2243853,50.6789987,8992213,we invest real estate
5059,195000,house,house,1962.0,good,3.0,semi equipped,fueloil,180,1083.33,0.0,True,True,False,4300,Lantremange,Liege,1.0,5.2947196,50.7114397,8992213,we invest real estate
5060,195000,house,house,1962.0,good,3.0,semi equipped,fueloil,180,1083.33,0.0,True,True,False,4300,Oleye,Liege,1.0,5.2808546,50.7125474,8992213,we invest real estate
5061,195000,house,house,1962.0,good,3.0,semi equipped,fueloil,180,1083.33,0.0,True,True,False,4300,Waremme,Liege,1.0,5.2546191,50.6976875,8992213,we invest real estate
5062,299000,house,house,2017.0,as new,5.0,hyper equipped,fueloil,210,1423.81,6.0,True,False,False,4300,Bettincourt,Liege,1.0,5.235361,50.7099793,9008722,we invest real estate
5063,299000,house,house,2017.0,as new,5.0,hyper equipped,fueloil,210,1423.81,6.0,True,False,False,4300,Bleret,Liege,1.0,5.2888884,50.6893285,9008722,we invest real estate
5064,299000,house,house,2017.0,as new,5.0,hyper equipped,fueloil,210,1423.81,6.0,True,False,False,4300,Bovenistier,Liege,1.0,5.2843336,50.6674954,9008722,we invest real estate
5065,299000,house,house,2017.0,as new,5.0,hyper equipped,fueloil,210,1423.81,6.0,True,False,False,4300,Grand-Axhe,Liege,1.0,5.2243853,50.6789987,9008722,we invest real estate
5066,299000,house,house,2017.0,as new,5.0,hyper equipped,fueloil,210,1423.81,6.0,True,False,False,4300,Lantremange,Liege,1.0,5.2947196,50.7114397,9008722,we invest real estate
5067,299000,house,house,2017.0,as new,5.0,hyper equipped,fueloil,210,1423.81,6.0,True,False,False,4300,Oleye,Liege,1.0,5.2808546,50.7125474,9008722,we invest real estate
5068,299000,house,house,2017.0,as new,5.0,hyper equipped,fueloil,210,1423.81,6.0,True,False,False,4300,Waremme,Liege,1.0,5.2546191,50.6976875,9008722,we invest real estate
5069,315000,house,house,2010.0,as new,3.0,hyper equipped,gas,180,1750.0,1.0,False,False,False,4300,Bettincourt,Liege,1.0,5.235361,50.7099793,8309545,sodimo sa
5070,315000,house,house,2010.0,as new,3.0,hyper equipped,gas,180,1750.0,1.0,False,False,False,4300,Bleret,Liege,1.0,5.2888884,50.6893285,8309545,sodimo sa
5071,315000,house,house,2010.0,as new,3.0,hyper equipped,gas,180,1750.0,1.0,False,False,False,4300,Bovenistier,Liege,1.0,5.2843336,50.6674954,8309545,sodimo sa
5072,315000,house,house,2010.0,as new,3.0,hyper equipped,gas,180,1750.0,1.0,False,False,False,4300,Grand-Axhe,Liege,1.0,5.2243853,50.6789987,8309545,sodimo sa
5073,315000,house,house,2010.0,as new,3.0,hyper equipped,gas,180,1750.0,1.0,False,False,False,4300,Lantremange,Liege,1.0,5.2947196,50.7114397,8309545,sodimo sa
5074,315000,house,house,2010.0,as new,3.0,hyper equipped,gas,180,1750.0,1.0,False,False,False,4300,Oleye,Liege,1.0,5.2808546,50.7125474,8309545,sodimo sa
5075,315000,house,house,2010.0,as new,3.0,hyper equipped,gas,180,1750.0,1.0,False,False,False,4300,Waremme,Liege,1.0,5.2546191,50.6976875,8309545,sodimo sa
5076,199000,apartment,apartment,1967.0,good,2.0,hyper equipped,gas,82,2426.83,0.0,False,True,False,1120,Neder-Over-Heembeek,Brussels Capital Region,1.0,4.3904888684211,50.89779605,8797584,urban concept sprl
5077,225000,apartment,apartment,1960.0,good,1.0,installed,gas,77,2922.08,0.0,False,False,False,1120,Neder-Over-Heembeek,Brussels Capital Region,1.0,4.3904888684211,50.89779605,8951830,residency
5078,295000,apartment,penthouse,1960.0,good,2.0,installed,gas,90,3277.78,1.0,False,False,False,1120,Neder-Over-Heembeek,Brussels Capital Region,1.0,4.3904888684211,50.89779605,8969287,residency
5079,320000,apartment,apartment,1974.0,as new,3.0,semi equipped,gas,127,2519.69,0.0,False,False,False,1120,Neder-Over-Heembeek,Brussels Capital Region,0.0,4.3904888684211,50.89779605,9037483,js properties
5080,280000,apartment,duplex,1964.0,to renovate,3.0,semi equipped,gas,100,2800.0,2.0,False,True,False,1120,Neder-Over-Heembeek,Brussels Capital Region,1.0,4.3904888684211,50.89779605,8773403,find immo
5081,1290000,house,apartment block,1994.0,good,9.0,usa semi equipped,electric,400,3225.0,2.0,False,True,False,1120,Neder-Over-Heembeek,Brussels Capital Region,1.0,4.3904888684211,50.89779605,9014722,bathim &amp; co
5082,375000,house,house,1962.0,good,3.0,usa semi equipped,gas,130,2884.62,1.0,False,False,False,1120,Neder-Over-Heembeek,Brussels Capital Region,1.0,4.3904888684211,50.89779605,8937842,residency
5083,205000,apartment,apartment,1976.0,good,3.0,installed,gas,108,1898.15,0.0,False,False,False,9220,Hamme,East Flanders,1.0,4.1202807810427,51.0881618,8780215,immo twins
5084,205000,apartment,apartment,1976.0,good,3.0,installed,gas,108,1898.15,0.0,False,False,False,9220,Moerzeke,East Flanders,1.0,4.1585956393745,51.06183125,8780215,immo twins
5085,445000,house,bungalow,1985.0,as new,3.0,usa installed,fueloil,158,2816.46,6.0,True,False,False,9220,Hamme,East Flanders,1.0,4.1202807810427,51.0881618,8987896,huyzen lokeren
5086,445000,house,bungalow,1985.0,as new,3.0,usa installed,fueloil,158,2816.46,6.0,True,False,False,9220,Moerzeke,East Flanders,1.0,4.1585956393745,51.06183125,8987896,huyzen lokeren
5087,270000,house,house,1975.0,good,3.0,usa hyper equipped,gas,134,2014.93,3.0,True,False,False,9220,Hamme,East Flanders,2.0,4.1202807810427,51.0881618,8987895,huyzen lokeren
5088,270000,house,house,1975.0,good,3.0,usa hyper equipped,gas,134,2014.93,3.0,True,False,False,9220,Moerzeke,East Flanders,2.0,4.1585956393745,51.06183125,8987895,huyzen lokeren
5089,215000,apartment,apartment,2009.0,as new,3.0,installed,fueloil,102,2107.84,1.0,False,False,False,6790,Aubange,Luxembourg,0.0,5.804352,49.5675296,8885476,honesty virton - 5 agences lux. et namur
5090,215000,apartment,apartment,2009.0,as new,3.0,installed,fueloil,102,2107.84,1.0,False,False,False,6790,Aubange,Luxembourg,0.0,5.804352,49.5675296,8885477,honesty virton - 5 agences lux. et namur
5091,229000,apartment,apartment,2009.0,as new,2.0,installed,fueloil,91,2516.48,1.0,False,False,False,6790,Aubange,Luxembourg,0.0,5.804352,49.5675296,8883336,honesty virton - 5 agences lux. et namur
5092,227500,apartment,duplex,2009.0,good,2.0,installed,gas,90,2527.78,0.0,False,False,False,1785,Brussegem,Flemish Brabant,1.0,4.2658869,50.9277713,8951253,structura
5093,227500,apartment,duplex,2009.0,good,2.0,installed,gas,90,2527.78,0.0,False,False,False,1785,Hamme,Flemish Brabant,1.0,4.1202807810427,51.0881618,8951253,structura
5094,227500,apartment,duplex,2009.0,good,2.0,installed,gas,90,2527.78,0.0,False,False,False,1785,Merchtem,Flemish Brabant,1.0,4.2327769,50.9591981,8951253,structura
5095,430000,apartment,ground floor,1990.0,good,3.0,installed,gas,250,1720.0,0.0,False,False,False,1785,Brussegem,Flemish Brabant,1.0,4.2658869,50.9277713,8940556,structura
5096,430000,apartment,ground floor,1990.0,good,3.0,installed,gas,250,1720.0,0.0,False,False,False,1785,Hamme,Flemish Brabant,1.0,4.1202807810427,51.0881618,8940556,structura
5097,430000,apartment,ground floor,1990.0,good,3.0,installed,gas,250,1720.0,0.0,False,False,False,1785,Merchtem,Flemish Brabant,1.0,4.2327769,50.9591981,8940556,structura
5098,198000,apartment,apartment,2012.0,good,2.0,installed,gas,75,2640.0,0.0,False,False,False,1785,Brussegem,Flemish Brabant,0.0,4.2658869,50.9277713,8998755,structura
5099,198000,apartment,apartment,2012.0,good,2.0,installed,gas,75,2640.0,0.0,False,False,False,1785,Hamme,Flemish Brabant,0.0,4.1202807810427,51.0881618,8998755,structura
5100,198000,apartment,apartment,2012.0,good,2.0,installed,gas,75,2640.0,0.0,False,False,False,1785,Merchtem,Flemish Brabant,0.0,4.2327769,50.9591981,8998755,structura
5101,198000,apartment,ground floor,2011.0,good,2.0,installed,gas,80,2475.0,0.0,False,False,False,1785,Brussegem,Flemish Brabant,0.0,4.2658869,50.9277713,8624516,structura
5102,198000,apartment,ground floor,2011.0,good,2.0,installed,gas,80,2475.0,0.0,False,False,False,1785,Hamme,Flemish Brabant,0.0,4.1202807810427,51.0881618,8624516,structura
