,price,constructionYear,room_number,mètres carrés,prix mètres carrés,parking extérieur,atticExists,basementExists,hasSwimmingPool,zip,city,municipalities,parking intérieur,lng,lat,id,company_name,type_is_apartment,type_is_house,subtype_is_apartment,subtype_is_apartment block,subtype_is_bungalow,subtype_is_castle,subtype_is_chalet,subtype_is_country cottage,subtype_is_duplex,subtype_is_exceptional property,subtype_is_farmhouse,subtype_is_flat studio,subtype_is_ground floor,subtype_is_house,subtype_is_loft,subtype_is_manor house,subtype_is_mansion,subtype_is_mixed use building,subtype_is_other property,subtype_is_penthouse,subtype_is_service flat,subtype_is_town house,subtype_is_triplex,subtype_is_villa,cuisine_type_is_hyper equipped,cuisine_type_is_installed,cuisine_type_is_not installed,cuisine_type_is_semi equipped,cuisine_type_is_usa hyper equipped,cuisine_type_is_usa installed,cuisine_type_is_usa semi equipped,cuisine_type_is_usa uninstalled,condition_is_as new,condition_is_good,condition_is_just renovated,condition_is_to be done up,condition_is_to renovate,condition_is_to restore,heatingType_is_carbon,heatingType_is_electric,heatingType_is_fueloil,heatingType_is_gas,heatingType_is_pellet,heatingType_is_solar,heatingType_is_wood
4366,382500,2020.0,3.0,162,2361.11,2.0,True,False,False,2870,Breendonk,Antwerp,0.0,4.3136108625549,51.0452687,8495851,claeverviere immo,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4367,382500,2020.0,3.0,162,2361.11,2.0,True,False,False,2870,Liezele,Antwerp,0.0,4.2808516096232,51.05486435,8495851,claeverviere immo,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4368,382500,2020.0,3.0,162,2361.11,2.0,True,False,False,2870,Puurs,Antwerp,0.0,4.2861928678797,51.07199845,8495851,claeverviere immo,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4369,382500,2020.0,3.0,162,2361.11,2.0,True,False,False,2870,Ruisbroek,Antwerp,0.0,4.3379815821239,51.0802059,8495851,claeverviere immo,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4370,382500,2020.0,3.0,162,2361.11,2.0,True,False,False,2870,Breendonk,Antwerp,0.0,4.3136108625549,51.0452687,8495911,claeverviere immo,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4371,382500,2020.0,3.0,162,2361.11,2.0,True,False,False,2870,Liezele,Antwerp,0.0,4.2808516096232,51.05486435,8495911,claeverviere immo,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4372,382500,2020.0,3.0,162,2361.11,2.0,True,False,False,2870,Puurs,Antwerp,0.0,4.2861928678797,51.07199845,8495911,claeverviere immo,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4373,382500,2020.0,3.0,162,2361.11,2.0,True,False,False,2870,Ruisbroek,Antwerp,0.0,4.3379815821239,51.0802059,8495911,claeverviere immo,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4374,382500,2020.0,3.0,3,127500.0,2.0,True,False,False,2870,Breendonk,Antwerp,0.0,4.3136108625549,51.0452687,8495867,claeverviere immo,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4375,382500,2020.0,3.0,3,127500.0,2.0,True,False,False,2870,Liezele,Antwerp,0.0,4.2808516096232,51.05486435,8495867,claeverviere immo,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4376,382500,2020.0,3.0,3,127500.0,2.0,True,False,False,2870,Puurs,Antwerp,0.0,4.2861928678797,51.07199845,8495867,claeverviere immo,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4377,382500,2020.0,3.0,3,127500.0,2.0,True,False,False,2870,Ruisbroek,Antwerp,0.0,4.3379815821239,51.0802059,8495867,claeverviere immo,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4378,387500,2020.0,3.0,162,2391.98,2.0,True,False,False,2870,Breendonk,Antwerp,0.0,4.3136108625549,51.0452687,8495937,claeverviere immo,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4379,387500,2020.0,3.0,162,2391.98,2.0,True,False,False,2870,Liezele,Antwerp,0.0,4.2808516096232,51.05486435,8495937,claeverviere immo,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4380,387500,2020.0,3.0,162,2391.98,2.0,True,False,False,2870,Puurs,Antwerp,0.0,4.2861928678797,51.07199845,8495937,claeverviere immo,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4381,387500,2020.0,3.0,162,2391.98,2.0,True,False,False,2870,Ruisbroek,Antwerp,0.0,4.3379815821239,51.0802059,8495937,claeverviere immo,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4382,260000,2012.0,2.0,111,2342.34,0.0,False,False,False,1790,Affligem,Flemish Brabant,1.0,4.1174675,50.9035063,8970998,immo-expert &amp; co,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4383,260000,2012.0,2.0,111,2342.34,0.0,False,False,False,1790,Essene,Flemish Brabant,1.0,4.1390421,50.8973851,8970998,immo-expert &amp; co,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4384,260000,2012.0,2.0,111,2342.34,0.0,False,False,False,1790,Hekelgem,Flemish Brabant,1.0,4.1118354895388,50.913799100000006,8970998,immo-expert &amp; co,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4385,260000,2012.0,2.0,111,2342.34,0.0,False,False,False,1790,Teralfene,Flemish Brabant,1.0,4.09834,50.8921419,8970998,immo-expert &amp; co,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4386,230000,2009.0,2.0,110,2090.91,0.0,False,False,False,1790,Affligem,Flemish Brabant,0.0,4.1174675,50.9035063,8844460,topo-immo bvba,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4387,230000,2009.0,2.0,110,2090.91,0.0,False,False,False,1790,Essene,Flemish Brabant,0.0,4.1390421,50.8973851,8844460,topo-immo bvba,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4388,230000,2009.0,2.0,110,2090.91,0.0,False,False,False,1790,Hekelgem,Flemish Brabant,0.0,4.1118354895388,50.913799100000006,8844460,topo-immo bvba,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4389,230000,2009.0,2.0,110,2090.91,0.0,False,False,False,1790,Teralfene,Flemish Brabant,0.0,4.09834,50.8921419,8844460,topo-immo bvba,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4390,289000,2008.0,2.0,90,3211.11,1.0,False,True,False,1790,Affligem,Flemish Brabant,1.0,4.1174675,50.9035063,9021455,groep bg,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4391,289000,2008.0,2.0,90,3211.11,1.0,False,True,False,1790,Essene,Flemish Brabant,1.0,4.1390421,50.8973851,9021455,groep bg,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4392,289000,2008.0,2.0,90,3211.11,1.0,False,True,False,1790,Hekelgem,Flemish Brabant,1.0,4.1118354895388,50.913799100000006,9021455,groep bg,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4393,289000,2008.0,2.0,90,3211.11,1.0,False,True,False,1790,Teralfene,Flemish Brabant,1.0,4.09834,50.8921419,9021455,groep bg,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4394,389000,1952.0,2.0,232,1676.72,3.0,False,True,False,1790,Affligem,Flemish Brabant,2.0,4.1174675,50.9035063,8926113,immo-expert &amp; co,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4395,389000,1952.0,2.0,232,1676.72,3.0,False,True,False,1790,Essene,Flemish Brabant,2.0,4.1390421,50.8973851,8926113,immo-expert &amp; co,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4396,389000,1952.0,2.0,232,1676.72,3.0,False,True,False,1790,Hekelgem,Flemish Brabant,2.0,4.1118354895388,50.913799100000006,8926113,immo-expert &amp; co,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4397,389000,1952.0,2.0,232,1676.72,3.0,False,True,False,1790,Teralfene,Flemish Brabant,2.0,4.09834,50.8921419,8926113,immo-expert &amp; co,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4398,279000,1958.0,3.0,182,1532.97,2.0,True,True,False,1790,Affligem,Flemish Brabant,1.0,4.1174675,50.9035063,8850228,accenta,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
4399,279000,1958.0,3.0,182,1532.97,2.0,True,True,False,1790,Essene,Flemish Brabant,1.0,4.1390421,50.8973851,8850228,accenta,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
4400,279000,1958.0,3.0,182,1532.97,2.0,True,True,False,1790,Hekelgem,Flemish Brabant,1.0,4.1118354895388,50.913799100000006,8850228,accenta,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
4401,279000,1958.0,3.0,182,1532.97,2.0,True,True,False,1790,Teralfene,Flemish Brabant,1.0,4.09834,50.8921419,8850228,accenta,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
4402,418000,1960.0,3.0,157,2662.42,5.0,True,False,False,1790,Affligem,Flemish Brabant,2.0,4.1174675,50.9035063,9018937,accenta,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4403,418000,1960.0,3.0,157,2662.42,5.0,True,False,False,1790,Essene,Flemish Brabant,2.0,4.1390421,50.8973851,9018937,accenta,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4404,418000,1960.0,3.0,157,2662.42,5.0,True,False,False,1790,Hekelgem,Flemish Brabant,2.0,4.1118354895388,50.913799100000006,9018937,accenta,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4405,418000,1960.0,3.0,157,2662.42,5.0,True,False,False,1790,Teralfene,Flemish Brabant,2.0,4.09834,50.8921419,9018937,accenta,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4406,429000,1992.0,3.0,205,2092.68,1.0,False,False,False,1790,Affligem,Flemish Brabant,1.0,4.1174675,50.9035063,9041711,immo de bisschop,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4407,429000,1992.0,3.0,205,2092.68,1.0,False,False,False,1790,Essene,Flemish Brabant,1.0,4.1390421,50.8973851,9041711,immo de bisschop,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4408,429000,1992.0,3.0,205,2092.68,1.0,False,False,False,1790,Hekelgem,Flemish Brabant,1.0,4.1118354895388,50.913799100000006,9041711,immo de bisschop,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4409,429000,1992.0,3.0,205,2092.68,1.0,False,False,False,1790,Teralfene,Flemish Brabant,1.0,4.09834,50.8921419,9041711,immo de bisschop,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4410,269000,1951.0,4.0,161,1670.81,0.0,False,True,False,1790,Affligem,Flemish Brabant,1.0,4.1174675,50.9035063,8519627,kantoor deckers,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4411,269000,1951.0,4.0,161,1670.81,0.0,False,True,False,1790,Essene,Flemish Brabant,1.0,4.1390421,50.8973851,8519627,kantoor deckers,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4412,269000,1951.0,4.0,161,1670.81,0.0,False,True,False,1790,Hekelgem,Flemish Brabant,1.0,4.1118354895388,50.913799100000006,8519627,kantoor deckers,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4413,269000,1951.0,4.0,161,1670.81,0.0,False,True,False,1790,Teralfene,Flemish Brabant,1.0,4.09834,50.8921419,8519627,kantoor deckers,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4414,179000,1920.0,3.0,140,1278.57,0.0,True,True,False,1790,Affligem,Flemish Brabant,0.0,4.1174675,50.9035063,8960176,accenta,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4415,179000,1920.0,3.0,140,1278.57,0.0,True,True,False,1790,Essene,Flemish Brabant,0.0,4.1390421,50.8973851,8960176,accenta,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4416,179000,1920.0,3.0,140,1278.57,0.0,True,True,False,1790,Hekelgem,Flemish Brabant,0.0,4.1118354895388,50.913799100000006,8960176,accenta,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4417,179000,1920.0,3.0,140,1278.57,0.0,True,True,False,1790,Teralfene,Flemish Brabant,0.0,4.09834,50.8921419,8960176,accenta,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4418,385000,1900.0,5.0,250,1540.0,3.0,False,True,False,1790,Affligem,Flemish Brabant,0.0,4.1174675,50.9035063,8992289,accenta,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4419,385000,1900.0,5.0,250,1540.0,3.0,False,True,False,1790,Essene,Flemish Brabant,0.0,4.1390421,50.8973851,8992289,accenta,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4420,385000,1900.0,5.0,250,1540.0,3.0,False,True,False,1790,Hekelgem,Flemish Brabant,0.0,4.1118354895388,50.913799100000006,8992289,accenta,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4421,385000,1900.0,5.0,250,1540.0,3.0,False,True,False,1790,Teralfene,Flemish Brabant,0.0,4.09834,50.8921419,8992289,accenta,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4422,349000,1957.0,4.0,145,2406.9,0.0,True,True,False,1790,Affligem,Flemish Brabant,0.0,4.1174675,50.9035063,9043594,accenta,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
4423,349000,1957.0,4.0,145,2406.9,0.0,True,True,False,1790,Essene,Flemish Brabant,0.0,4.1390421,50.8973851,9043594,accenta,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
4424,349000,1957.0,4.0,145,2406.9,0.0,True,True,False,1790,Hekelgem,Flemish Brabant,0.0,4.1118354895388,50.913799100000006,9043594,accenta,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
4425,349000,1957.0,4.0,145,2406.9,0.0,True,True,False,1790,Teralfene,Flemish Brabant,0.0,4.09834,50.8921419,9043594,accenta,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
4426,260000,2010.0,1.0,75,3466.67,0.0,False,True,True,2830,Blaasveld,Antwerp,0.0,4.3723517,51.0565194,8486328,walbers immo willebroek,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4427,260000,2010.0,1.0,75,3466.67,0.0,False,True,True,2830,Heindonk,Antwerp,0.0,4.4066584,51.067026399999996,8486328,walbers immo willebroek,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4428,260000,2010.0,1.0,75,3466.67,0.0,False,True,True,2830,Tisselt,Antwerp,0.0,4.3598407,51.033992,8486328,walbers immo willebroek,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4429,260000,2010.0,1.0,75,3466.67,0.0,False,True,True,2830,Willebroek,Antwerp,0.0,4.3572324644033,51.0626964,8486328,walbers immo willebroek,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4430,343000,2010.0,1.0,117,2931.62,0.0,False,True,True,2830,Blaasveld,Antwerp,0.0,4.3723517,51.0565194,8555189,walbers immo willebroek,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4431,343000,2010.0,1.0,117,2931.62,0.0,False,True,True,2830,Heindonk,Antwerp,0.0,4.4066584,51.067026399999996,8555189,walbers immo willebroek,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4432,343000,2010.0,1.0,117,2931.62,0.0,False,True,True,2830,Tisselt,Antwerp,0.0,4.3598407,51.033992,8555189,walbers immo willebroek,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4433,343000,2010.0,1.0,117,2931.62,0.0,False,True,True,2830,Willebroek,Antwerp,0.0,4.3572324644033,51.0626964,8555189,walbers immo willebroek,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4434,379000,2011.0,3.0,144,2631.94,0.0,False,True,False,2830,Blaasveld,Antwerp,1.0,4.3723517,51.0565194,7927695,walbers immo willebroek,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4435,379000,2011.0,3.0,144,2631.94,0.0,False,True,False,2830,Heindonk,Antwerp,1.0,4.4066584,51.067026399999996,7927695,walbers immo willebroek,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4436,379000,2011.0,3.0,144,2631.94,0.0,False,True,False,2830,Tisselt,Antwerp,1.0,4.3598407,51.033992,7927695,walbers immo willebroek,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4437,379000,2011.0,3.0,144,2631.94,0.0,False,True,False,2830,Willebroek,Antwerp,1.0,4.3572324644033,51.0626964,7927695,walbers immo willebroek,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4438,157500,1961.0,2.0,2,78750.0,0.0,False,False,False,2830,Blaasveld,Antwerp,0.0,4.3723517,51.0565194,8849155,walbers immo willebroek,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4439,157500,1961.0,2.0,2,78750.0,0.0,False,False,False,2830,Heindonk,Antwerp,0.0,4.4066584,51.067026399999996,8849155,walbers immo willebroek,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4440,157500,1961.0,2.0,2,78750.0,0.0,False,False,False,2830,Tisselt,Antwerp,0.0,4.3598407,51.033992,8849155,walbers immo willebroek,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4441,157500,1961.0,2.0,2,78750.0,0.0,False,False,False,2830,Willebroek,Antwerp,0.0,4.3572324644033,51.0626964,8849155,walbers immo willebroek,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4442,157500,1961.0,2.0,2,78750.0,0.0,False,False,False,2830,Blaasveld,Antwerp,0.0,4.3723517,51.0565194,8849154,walbers immo willebroek,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4443,157500,1961.0,2.0,2,78750.0,0.0,False,False,False,2830,Heindonk,Antwerp,0.0,4.4066584,51.067026399999996,8849154,walbers immo willebroek,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4444,157500,1961.0,2.0,2,78750.0,0.0,False,False,False,2830,Tisselt,Antwerp,0.0,4.3598407,51.033992,8849154,walbers immo willebroek,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4445,157500,1961.0,2.0,2,78750.0,0.0,False,False,False,2830,Willebroek,Antwerp,0.0,4.3572324644033,51.0626964,8849154,walbers immo willebroek,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
